_id;name;wikiUrl;race;birth;gender;death;hair;height;realm;spouse
5cdbdecb6dc0baeae48cfad3;Thorondor;;Great Eagles;Before the Creation of ,Arda;Male;Immortal;;30;;
5cdbdecb6dc0baeae48cfad4;Azog;;Orcs;;Male;TA 2799;none;8'5;Moria,Mount Gundabad;
5cdbdecb6dc0baeae48cfad5;Aulë;;Ainur;Before the creation of ,Arda;Male;Immortal;;;;Yavanna
5cdbdecb6dc0baeae48cfad6;Asgon;;;;;;;;;
5cdbdecb6dc0baeae48cfad7;Artamir;;;;;;;;;
5cdbdecb6dc0baeae48cfad8;Ancalagon;;Dragons;Possibly before the Creation of Arda;Male;FA 587;;As tall as a mountain;;
5cdbdecb6dc0baeae48cfad9;Andvír;;;;;;;;;
5cdbdecb6dc0baeae48cfada;Amlach;;;;;;;;;
5cdbdecb6dc0baeae48cfadb;Aghan;;;;;;;;;
5cdbdecb6dc0baeae48cfadc;Agathor;;;;;;;;;
5cdbdecb6dc0baeae48cfadd;Aerandir;;;;;;;;;
5cdbdf007ed9587226e79499;Freda;http://lotr.wikia.com//wiki/Freda;Human;;Female;;;;;
5cdbdf377ed9587226e7949a;Sharku;http://lotr.wikia.com//wiki/Sharku;Orc;;Male;TA 3019;;;;
5cdbdf477ed9587226e7949b;Madril;http://lotr.wikia.com//wiki/Madril;Human;;Male;TA 3019;;;Gondor;
5cdbdf807ed9587226e7949c;Gothmog;http://lotr.wikia.com//wiki/Gothmog;Orc;;;TA 3019;;;;
5cdbe1e17ed9587226e7949d;Morwen;http://lotr.wikia.com//wiki/Morwen_(movie_character);Human;;Female;;;;Rohan;
5cdbe3667ed9587226e7949e;Figwit;http://lotr.wikia.com//wiki/Figwit;Elf;;Male;;;;Rivendell;
5cdbe47d7ed9587226e7949f;MINOR_CHARACTER;;Elf;;Male;;;;;
5cdbe49b7ed9587226e794a0;MINOR_CHARACTER;;;;;;;;;
5cdbe73516d496d2c2940848;Éothain;http://lotr.wikia.com//wiki/Éothain_(film_character)t;Human;;Male;;;;Rohan;
